index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
4458,4458,"39,252,893,403,1944,1297,2659,1490,3012,1354","5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0","1401062400,1423872000,1423872000,1423872000,1439164800,1439164800,1441152000,1441152000,1441152000,1441497600"
4101,4101,"579,706,578,483,181,656,693,142,149","5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0","1414540800,1414540800,1414540800,1414540800,1414540800,1419206400,1419206400,1419206400,1419206400"
12798,12798,"4163,4695,4697,3169,4699,3284,335","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1507507200,1507507200,1507507200,1507507200,1507507200,1507507200,1524182400"
11016,11016,"3164,3163,2818,3288,4000,3551,3022,150,3508,99,31,303,2913,3739,2603,3507,19,1982,1486,3742,3139,4402,2042,2996,3563,2774,4001,4863,377,2695,1729","5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1460851200,1460851200,1471132800,1471132800,1471132800,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1472169600,1473379200,1473379200,1473379200,1474156800,1474156800,1480377600,1480377600,1480377600,1480377600,1480377600,1480377600,1480377600,1480377600,1480377600"
1107,1107,"1371,1119,911,291,1324,2362","2.0,5.0,2.0,5.0,5.0,5.0","1432944000,1453593600,1453593600,1463184000,1463184000,1463184000"
12548,12548,"1364,759,372,942,736,1862,1878,94,1838,507","4.0,5.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0","1429747200,1429747200,1429747200,1429747200,1429747200,1429747200,1429833600,1431216000,1431216000,1431216000"
9982,9982,"2982,550,2024,1357,2937","5.0,5.0,5.0,5.0,5.0","1492041600,1492041600,1492041600,1495670400,1495670400"
509,509,"4103,1268,4711,2880,2284,4710","1.0,3.0,5.0,3.0,5.0,5.0","1526774400,1528675200,1528675200,1528675200,1528675200,1528675200"
1965,1965,"3018,3388,1387,3049,773","5.0,4.0,4.0,3.0,3.0","1455753600,1455926400,1455926400,1455926400,1455926400"
2390,2390,"570,1345,2862,1269,4103","4.0,5.0,4.0,4.0,5.0","1485475200,1485475200,1485475200,1485475200,1485475200"
8473,8473,"1207,1206,2153,2154,2159,1746","5.0,5.0,5.0,5.0,5.0,5.0","1447200000,1447200000,1447200000,1447200000,1447200000,1518825600"
4575,4575,"445,1343,2760,1382,1351,326,3206,3407,63,680,4547,4651,4650","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1435363200,1438128000,1480723200,1480723200,1480723200,1480723200,1480723200,1480723200,1480723200,1522627200,1522627200,1530057600,1530057600"
2798,2798,"336,24,329,942,481,8,137,2271,357,508,1356,1615,2601,3116,4165,3676,4491,510,591","3.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0","1264896000,1293580800,1336435200,1427673600,1427673600,1439337600,1440201600,1440979200,1445040000,1445212800,1449792000,1449792000,1458432000,1461888000,1462060800,1467763200,1479254400,1507248000,1524787200"
10200,10200,"3338,3551,1163,3,1405,174,3022,1261,3340","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1471219200,1471219200,1471219200,1471219200,1471219200,1471219200,1471219200,1471219200,1471219200"
11552,11552,"971,8,2554,1914,1910,3815","5.0,5.0,5.0,2.0,2.0,5.0","1442361600,1442361600,1491091200,1491091200,1491091200,1498435200"
320,320,"359,2876,3913,1827,3916,3919,3918,3917","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1453939200,1484524800,1493251200,1493251200,1493251200,1493251200,1493251200,1493251200"
8448,8448,"4075,4290,1913,4590,2377,1904,4076,2208,652,2203,4644,4649","5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0","1508284800,1508284800,1508544000,1508544000,1508716800,1508716800,1509753600,1510704000,1514505600,1514505600,1516147200,1518220800"
4532,4532,"2153,1637,2054,4818,4462","5.0,5.0,5.0,4.0,5.0","1494720000,1504828800,1504828800,1508544000,1519776000"
1878,1878,"3996,4576,1773,439,4480,4279","4.0,5.0,5.0,5.0,4.0,5.0","1480982400,1480982400,1480982400,1480982400,1480982400,1480982400"
4401,4401,"302,505,916,1187,463","5.0,5.0,5.0,5.0,5.0","1429401600,1429401600,1429401600,1429401600,1429401600"
9407,9407,"1639,989,1747,1711,3220,1553","5.0,5.0,5.0,5.0,5.0,5.0","1471392000,1471392000,1471392000,1471392000,1471392000,1471392000"
2874,2874,"468,2918,651,2304,2836,1963,2365","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1458432000,1467763200,1467763200,1467763200,1474588800,1474588800,1479513600"
5265,5265,"431,508,1203,841,1214,1375,137,1298,1892,3302,1898,1907","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1412899200,1412899200,1441238400,1441238400,1446508800,1446508800,1446508800,1470268800,1488240000,1488931200,1488931200,1488931200"
9362,9362,"3491,2213,3036,2692,3981","5.0,3.0,5.0,5.0,3.0","1464134400,1464134400,1464134400,1464134400,1464134400"
2521,2521,"867,1813,1170,1495,1263,601","5.0,5.0,3.0,3.0,4.0,3.0","1461024000,1462492800,1462492800,1462492800,1462492800,1462492800"
12552,12552,"2719,1153,1650,2659,2658,3491,4453","5.0,2.0,4.0,5.0,5.0,5.0,3.0","1449360000,1460592000,1460592000,1464048000,1464048000,1467417600,1470873600"
6550,6550,"841,710,61,149,942,2516,597","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1449532800,1449532800,1449532800,1449532800,1449532800,1449532800,1449532800"
11626,11626,"238,507,74,194,67,1997","5.0,5.0,5.0,5.0,5.0,5.0","1399680000,1403568000,1403654400,1403654400,1445212800,1464134400"
4253,4253,"825,827,1114,1638,1408,2822,1639,2938,824,1357,597,2821","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1487116800,1487894400,1488844800,1488844800,1488844800,1488844800,1488844800,1488844800,1488844800,1488844800,1488844800,1488931200"
8636,8636,"21,1346,403,986,277","5.0,5.0,5.0,5.0,5.0","1492992000,1495929600,1495929600,1495929600,1495929600"
5621,5621,"334,3049,4486,1798,754,424,2903,858,3832","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1431043200,1451260800,1474848000,1482883200,1482883200,1527120000,1527120000,1527120000,1528502400"
3891,3891,"296,299,37,182,297,8,289,1215","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1352764800,1362873600,1362873600,1379462400,1449446400,1504483200,1522972800,1525392000"
12365,12365,"39,403,2808,508,956,355,3010,2164,2458,578,193,1298,463,512","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1449619200,1449619200,1450224000,1450224000,1450224000,1452124800,1452124800,1452124800,1453766400,1453852800,1454371200,1455840000,1456272000,1456272000"
3276,3276,"1784,3208,2731,3207,3551,1764","5.0,5.0,2.0,5.0,4.0,5.0","1484697600,1485043200,1529798400,1529798400,1529798400,1529798400"
11346,11346,"263,1156,1295,1297,1154,1155,355,265,1307","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1422662400,1446163200,1446163200,1446163200,1446163200,1446163200,1446336000,1446336000,1446336000"
4943,4943,"224,4307,3768,479,424,2809,3835,4147,3661","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1418688000,1464220800,1473379200,1481155200,1481155200,1481241600,1488153600,1488153600,1489449600"
1752,1752,"540,493,39,4507,4503,3146,2054","1.0,4.0,5.0,1.0,1.0,5.0,5.0","1414800000,1431388800,1440028800,1465344000,1465344000,1520467200,1522108800"
3767,3767,"348,347,2086,2977,1261,2695,481","5.0,4.0,5.0,5.0,4.0,2.0,5.0","1399852800,1399852800,1452643200,1452643200,1452729600,1457395200,1519344000"
4802,4802,"1220,2939,1646,1846,2462","5.0,4.0,4.0,5.0,5.0","1430956800,1455926400,1455926400,1455926400,1518393600"
11281,11281,"1352,1061,2671,1457,136,231,2318,560,61,1792,917","5.0,3.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0","1521590400,1521590400,1521590400,1521590400,1521590400,1521590400,1521590400,1521590400,1521590400,1521590400,1521590400"
12628,12628,"3346,1955,845,2129,1709,409,1408,757,3551,1085,2937,2205,3148","4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0","1488672000,1488672000,1488672000,1500336000,1500336000,1500336000,1501027200,1501027200,1501027200,1501027200,1501027200,1501027200,1517961600"
6391,6391,"3264,2529,3890,1295,4104,2336,3028,1268,2162,2898,2924,618,2956,1101,504,359,120,2528,2518,3457,2824,619,1213,2085,2424,2977,2719,265,505,3305,98,234,1298,2849,191,221,1214,1538,210,237,1486,3045,2151,1346,945,1048,213,2369,8,1203,1852,1039","4.0,5.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,4.0,5.0,4.0","1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454025600,1454889600,1454889600,1454889600,1454889600,1454889600,1454889600,1454889600,1454889600,1459555200,1459555200,1459555200,1459555200,1459555200,1465776000,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800,1468108800"
2298,2298,"1451,986,933,403,874,379,477,2544","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1440115200,1440115200,1440115200,1440115200,1440115200,1440115200,1440115200,1484179200"
1178,1178,"2243,1756,2314,4285,4606","5.0,5.0,5.0,5.0,5.0","1434585600,1434585600,1437350400,1462924800,1477353600"
1676,1676,"2242,4002,628,193,48,512,50,589,680,75,264,3,32,335,182,597,276,1085,74,1481,1943,1930,453,1256,1663,2159,1851,1449,3971,2867,4728,3072,4357,3912","5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0","1392768000,1395619200,1407283200,1411603200,1418947200,1418947200,1418947200,1418947200,1418947200,1422316800,1422316800,1422316800,1422316800,1422316800,1422316800,1422316800,1424822400,1424822400,1425600000,1449187200,1449187200,1449187200,1449187200,1449187200,1449187200,1449187200,1449187200,1449187200,1477612800,1493856000,1493856000,1493856000,1493856000,1493856000"
12785,12785,"1442,2376,619,4073,4187,3271","4.0,4.0,5.0,5.0,5.0,5.0","1453852800,1453852800,1464307200,1464307200,1464307200,1464307200"
4011,4011,"2784,2797,2400,2795,727,363","5.0,5.0,5.0,5.0,5.0,5.0","1466380800,1466380800,1466380800,1466380800,1466380800,1467331200"
3820,3820,"122,17,319,231,39,339,874,1,894,922,36,345,40,197,337,410,2641,3338,4193,3340","4.0,4.0,5.0,1.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0","1407196800,1407196800,1407196800,1409788800,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1426809600,1449273600,1460764800,1470700800,1470700800,1470700800"
3367,3367,"795,3490,1661,4569,1367,4602","5.0,5.0,5.0,5.0,5.0,5.0","1514937600,1514937600,1514937600,1514937600,1515024000,1517788800"
8774,8774,"260,197,237,471,479,222,2467,435,334,923,365,1095,1513,394","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400,1437350400"
3697,3697,"3590,1877,3508,1343,1894,3208","5.0,4.0,5.0,5.0,5.0,5.0","1457913600,1457913600,1457913600,1476662400,1476662400,1477785600"
11834,11834,"2622,1861,1231,1524,3215,1320,2031","5.0,3.0,5.0,4.0,5.0,2.0,4.0","1442016000,1448668800,1448668800,1448668800,1448668800,1448668800,1448668800"
9512,9512,"991,662,1030,990,1776","4.0,5.0,5.0,4.0,4.0","1463529600,1463529600,1463529600,1463529600,1463529600"
6172,6172,"1371,3499,1638,1033,3801,1035,3805","2.0,3.0,2.0,4.0,5.0,4.0,3.0","1495929600,1495929600,1495929600,1526774400,1526774400,1526774400,1526774400"
8620,8620,"591,30,329,640,1,527,499,84,495","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1423612800,1423612800,1423612800,1423612800,1423612800,1423612800,1423612800,1423612800,1423612800"
9830,9830,"2031,2028,2087,1945,1482","4.0,5.0,5.0,4.0,5.0","1438646400,1438646400,1438646400,1438646400,1438646400"
9688,9688,"99,477,85,128,1,31,32,560,348,454,3096,2872","5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0","1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1420243200,1423612800,1443225600,1443225600,1459209600"
5256,5256,"3986,3416,1723,1332,1399,841,1359,4512,1665,4164","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1490054400,1490054400,1491782400,1491782400,1493596800,1493596800,1493596800,1493596800,1494028800,1496707200"
12208,12208,"1899,3354,1895,2151,680,4235,769,1289,942,2554","5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0","1484784000,1484870400,1484870400,1484870400,1496534400,1496534400,1496534400,1496534400,1496534400,1496534400"
5207,5207,"3907,3892,96,3901,3889","4.0,4.0,5.0,4.0,5.0","1516924800,1516924800,1516924800,1516924800,1520640000"
8091,8091,"986,597,1033,388,398","5.0,5.0,5.0,5.0,5.0","1421971200,1429142400,1429142400,1429142400,1429142400"
11742,11742,"3888,1039,407,3115,3937,2796","4.0,5.0,5.0,3.0,5.0,5.0","1516060800,1517184000,1517184000,1519344000,1519344000,1521763200"
8104,8104,"1624,145,597,231,422,2249,2995,463,2319,1442,991,1796,1790,557,3328,593,3009,4702","5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1441584000,1441670400,1441843200,1441843200,1445212800,1446336000,1447113600,1447113600,1447459200,1447977600,1448323200,1448323200,1448755200,1451865600,1451865600,1452038400,1466553600,1472688000"
6301,6301,"3832,4032,1268,1385,2416,1406,4224","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1479340800,1479340800,1479340800,1481241600,1481241600,1494806400,1494806400"
385,385,"508,532,136,986,650,467,622,591,46,495","5.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0","1443139200,1443139200,1443139200,1443139200,1443139200,1443139200,1443139200,1443139200,1449273600,1449273600"
6373,6373,"3763,460,2660,324,8","5.0,5.0,5.0,5.0,5.0","1492732800,1492732800,1492732800,1492732800,1492819200"
9430,9430,"1485,3505,2416,3422,915,2977,3506,3741,3739,986,2462,3514,2807,893,1382","2.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0","1489536000,1492214400,1492214400,1492214400,1492214400,1492214400,1506384000,1516060800,1516060800,1516060800,1528848000,1528848000,1528848000,1531785600,1531785600"
12729,12729,"2937,333,23,113,1857,2047,2054,2984,2991,2990,2982,2052,3,2049,317,2046","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400,1509926400"
8766,8766,"1362,2561,1893,892,1269,2879,1344,364,303,1257,1389,2642,1816,1215,2541,422,4141,1699,3073,1328,2124","5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400,1462406400"
2360,2360,"1127,1126,4178,1816,477,1959,476,1510,3163","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1430092800,1458777600,1458777600,1458777600,1458777600,1458777600,1458777600,1462147200,1484179200"
3540,3540,"153,1651,1331,1408,1877,4512,2544,680,523,3937,3544,1354,33,1789","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1505347200,1505347200,1505347200,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800,1521676800"
6182,6182,"182,318,137,1405,1831,1375,1086,1358,3393","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1416182400,1425945600,1425945600,1440806400,1440806400,1440806400,1447977600,1462838400,1472515200"
12414,12414,"4260,4049,4354,4503,4226,4649,1689","5.0,5.0,4.0,5.0,5.0,5.0,4.0","1461196800,1461196800,1480118400,1480636800,1480636800,1507420800,1533168000"
5927,5927,"605,547,2300,1258,2948,4163,3408,4615,3763,4488,3774,1217,444,3330","5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0","1437350400,1440288000,1440288000,1440288000,1446076800,1465084800,1472947200,1474243200,1474243200,1474243200,1486339200,1489449600,1489449600,1489449600"
11763,11763,"405,930,2292,990,431,3322","5.0,5.0,5.0,5.0,5.0,5.0","1449014400,1449014400,1449014400,1449014400,1457222400,1457222400"
1711,1711,"1,207,133,383,738,218","5.0,4.0,4.0,5.0,5.0,5.0","1426636800,1426636800,1426636800,1426636800,1426636800,1426636800"
3259,3259,"1624,508,1444,2074,1408,1203,699,1610,504","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1461283200,1461283200,1461283200,1461283200,1461283200,1461283200,1461283200,1461283200,1461283200"
8860,8860,"4651,1734,1035,2756,3242,3543","5.0,5.0,5.0,5.0,5.0,5.0","1527724800,1527724800,1527724800,1527724800,1527724800,1527724800"
10538,10538,"472,467,1023,4834,522,2241,4852,1550","5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0","1484006400,1484265600,1484265600,1487894400,1490054400,1499990400,1499990400,1499990400"
4507,4507,"214,3257,2,3661,1264,2572","4.0,4.0,1.0,4.0,4.0,5.0","1459987200,1462406400,1462406400,1463702400,1473724800,1507075200"
10511,10511,"1461,53,1205,2577,149,231,1269,4235,3866,4420,1268,3230,3231","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1440979200,1440979200,1440979200,1440979200,1440979200,1454198400,1488412800,1488412800,1488412800,1488412800,1488412800,1528761600,1528761600"
9760,9760,"2766,652,1660,3626,2686","5.0,5.0,5.0,5.0,5.0","1471219200,1471219200,1471219200,1489104000,1489104000"
435,435,"1680,1682,1687,1677,1671,1691,3257","5.0,5.0,5.0,5.0,5.0,5.0,3.0","1500076800,1500076800,1500076800,1500076800,1500076800,1500076800,1500076800"
7448,7448,"4592,1579,2937,1150,1357","5.0,5.0,5.0,5.0,5.0","1532649600,1532649600,1532649600,1532649600,1532649600"
7341,7341,"3703,1417,872,383,3249,1332,478,479,2151","5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0","1471392000,1471392000,1471392000,1471392000,1471392000,1471392000,1471392000,1473465600,1473465600"
12938,12938,"46,4409,19,4843,1237,1260,39,3902,310,3012,383,3808,1831,508,1,3709,562,248,3682,4119","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800,1487548800"
10058,10058,"2732,4381,964,2999,364","4.0,5.0,5.0,5.0,5.0","1526515200,1526515200,1526515200,1526515200,1526515200"
10210,10210,"526,1067,1261,193,1727,640,411","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1455667200,1455667200,1455667200,1455667200,1455667200,1455667200,1455667200"
10735,10735,"560,1420,408,3936,4185,2989,3932,2990,47,942,4181,3507","5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0","1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1467158400,1521936000"
2107,2107,"1559,712,4558,4513,3803,3939,2040,2803","2.0,1.0,2.0,4.0,2.0,2.0,5.0,5.0","1484006400,1494720000,1496880000,1497916800,1498262400,1498867200,1499558400,1499558400"
7367,7367,"317,297,2158,2155,1851,2937,885","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1429315200,1442966400,1461024000,1461024000,1461024000,1482796800,1484265600"
428,428,"3676,4158,1836,3947,2416,1630,3258,471,308,1357,1837,588,861,652","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1463875200,1463875200,1463875200,1463875200,1485475200,1492041600,1492041600,1492041600,1492041600,1492041600,1492041600,1492041600,1492041600,1492041600"
12329,12329,"2470,1638,1406,1233,2512","5.0,5.0,5.0,5.0,5.0","1485907200,1485907200,1485907200,1485907200,1485907200"
12777,12777,"834,942,2647,3001,1805,1889,1237","3.0,5.0,4.0,5.0,4.0,5.0,5.0","1464566400,1486166400,1486252800,1489363200,1489363200,1489363200,1491350400"
1066,1066,"2150,3254,1286,478,46,1406,986,2162","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1459382400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400,1463270400"
10828,10828,"490,2405,2406,2437,151,725,1414,128,1962,1774,122,39,947","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600,1440633600"
5156,5156,"1900,950,2528,196,2793","5.0,5.0,5.0,5.0,5.0","1487980800,1491782400,1491782400,1491782400,1491782400"
465,465,"1390,2371,2002,1727,4844,3399,4189,2676,781,312,3985","4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0","1497744000,1497744000,1497744000,1497744000,1497744000,1497744000,1497744000,1497744000,1503360000,1516147200,1522886400"
9537,9537,"505,3550,2390,1559,2734,1261","5.0,5.0,5.0,5.0,5.0,5.0","1497916800,1497916800,1497916800,1497916800,1497916800,1503705600"
5983,5983,"1860,1772,1763,136,2164","3.0,4.0,2.0,5.0,3.0","1471305600,1471305600,1471305600,1471305600,1471305600"
6893,6893,"3431,437,1149,2337,4101","4.0,5.0,3.0,3.0,4.0","1522972800,1522972800,1522972800,1522972800,1525046400"
11663,11663,"3413,1322,3902,3894,425,1854,115","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1477958400,1477958400,1477958400,1477958400,1477958400,1477958400,1477958400"
954,954,"2184,4370,2572,3527,225,2255,2075,4667,4368,147,344,4369,1114,523,2937,1117,2356,2359,3068,4308,3069,8,2929,4588,394,1116,31,214,59,4309,2495,2467,411,2250,478,33,2475,524,560,139,1183,4673,1184,57,3740,2477,2873,1086,1075,86,198,1177,2874,2251,84,3022,950,3240,3239,3238,4120,347,594,348","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0","1473552000,1481587200,1481587200,1482278400,1482278400,1484179200,1485129600,1485129600,1487721600,1487808000,1487894400,1488758400,1489795200,1489795200,1489795200,1489795200,1489881600,1490572800,1490832000,1490832000,1490832000,1495411200,1495411200,1495929600,1496707200,1497052800,1497052800,1497225600,1497398400,1497571200,1497571200,1497830400,1498348800,1500336000,1500595200,1501286400,1502582400,1503792000,1504569600,1504569600,1504656000,1504656000,1504828800,1505001600,1505347200,1505952000,1507420800,1507420800,1507420800,1507507200,1507507200,1507680000,1507852800,1507852800,1507852800,1509321600,1509321600,1509667200,1509667200,1509753600,1511827200,1512000000,1513296000,1513987200"
