index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
3649,3649,"3129,3134,3218,3131,3124,3122,3318","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1524700800,1527638400,1527638400,1527638400,1529452800,1529452800,1529452800"
5816,5816,"3588,1324,1735,2477,4117","5.0,5.0,5.0,5.0,5.0","1461715200,1461715200,1461715200,1529452800,1529452800"
1296,1296,"1759,2375,3555,1072,4355,4250","5.0,5.0,5.0,3.0,5.0,4.0","1355616000,1381276800,1452384000,1471046400,1483315200,1483315200"
4173,4173,"204,314,3509,1636,205,19,2371,1510","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1420329600,1444608000,1453766400,1473033600,1473033600,1481155200,1495584000,1505520000"
3496,3496,"4106,787,1226,1472,3863,2004,2682","4.0,5.0,5.0,5.0,4.0,5.0,5.0","1475798400,1475798400,1475798400,1522972800,1522972800,1522972800,1522972800"
5982,5982,"1002,786,1068,514,157","5.0,5.0,5.0,5.0,5.0","1387152000,1405296000,1438214400,1473552000,1503878400"
4211,4211,"151,659,213,1963,1927,2561","5.0,5.0,5.0,4.0,5.0,4.0","1365292800,1368576000,1390608000,1395187200,1404777600,1431820800"
6772,6772,"1729,969,2231,570,1306,1075,1883,1505,1504,1503","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1438041600,1442793600,1448928000,1466467200,1466467200,1466467200,1466467200,1484092800,1484092800,1484092800"
3182,3182,"906,1113,105,1496,2702,2080,2701,1425,1301,116","4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0","1358467200,1358467200,1385078400,1452384000,1452816000,1471737600,1475020800,1475020800,1477699200,1500336000"
3842,3842,"3342,2137,564,1115,3113,1154,3407,1917,3209,321,296,291","5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1441843200,1447545600,1447545600,1454803200,1454803200,1454803200,1469059200,1484611200,1486684800,1487980800,1487980800,1487980800"
6154,6154,"1371,2362,2808,3835,3560,365,3353,4038","2.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0","1408579200,1411430400,1422403200,1453334400,1454889600,1454889600,1457222400,1522195200"
7212,7212,"795,1826,2366,2475,2235,2199,1779","4.0,5.0,5.0,3.0,5.0,5.0,5.0","1399852800,1407456000,1409356800,1419379200,1424044800,1456617600,1523232000"
5275,5275,"3061,2815,2813,2586,786,1059,1686,2187,2384,3177","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0","1433894400,1438732800,1438732800,1447113600,1458172800,1482451200,1499904000,1505779200,1509667200,1513987200"
1319,1319,"1263,1500,1262,3282,538","5.0,5.0,5.0,5.0,5.0","1438128000,1476662400,1481673600,1482278400,1482278400"
887,887,"3481,1253,2849,2852,1174,184,424,4121,3828","5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0","1441756800,1443312000,1443312000,1445212800,1445212800,1489881600,1489881600,1521504000,1521504000"
3877,3877,"203,1352,2268,3434,4323","4.0,5.0,2.0,4.0,4.0","1308614400,1356652800,1372118400,1447718400,1467763200"
7395,7395,"3316,3125,3134,3123,3315","5.0,4.0,4.0,4.0,4.0","1520812800,1520812800,1520812800,1520812800,1520812800"
3416,3416,"2265,1310,3533,2916,102,2746","1.0,5.0,2.0,5.0,5.0,5.0","1424131200,1450828800,1456704000,1477094400,1477699200,1489017600"
1565,1565,"2821,201,2748,1854,1681,3125,3622","5.0,4.0,5.0,3.0,5.0,4.0,5.0","1406592000,1412726400,1479081600,1502582400,1504224000,1518739200,1528848000"
1720,1720,"2542,3636,3465,3067,3724,4253","5.0,5.0,5.0,5.0,5.0,5.0","1396137600,1438473600,1438473600,1438473600,1438473600,1463011200"
6875,6875,"2194,1308,1718,2980,554","5.0,5.0,5.0,5.0,5.0","1482624000,1482624000,1492214400,1508803200,1524268800"
3060,3060,"347,2518,171,482,2990","5.0,5.0,5.0,5.0,5.0","1415318400,1417737600,1417737600,1419984000,1440979200"
5809,5809,"1757,3605,3424,3425,3068,3423","5.0,5.0,5.0,5.0,5.0,5.0","1482192000,1487116800,1487116800,1487116800,1487116800,1487116800"
1567,1567,"644,4329,3353,2737,205","5.0,5.0,5.0,5.0,5.0","1419206400,1519171200,1519171200,1519171200,1521331200"
3434,3434,"2177,751,324,900,2031","5.0,5.0,5.0,5.0,5.0","1490745600,1490745600,1490745600,1490745600,1490745600"
8333,8333,"1835,683,2911,3262,150,4061,1220,87,4140","5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0","1394409600,1414281600,1418169600,1428192000,1464566400,1483833600,1488412800,1492992000,1509753600"
7493,7493,"1135,4224,4272,1774,3525","3.0,4.0,2.0,4.0,3.0","1457308800,1476921600,1487548800,1508025600,1521590400"
7697,7697,"1351,1202,3714,3347,2077,4074,4333,4033,414,4043","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1469318400,1480982400,1480982400,1480982400,1480982400,1480982400,1502409600,1518480000,1518480000,1518480000"
4849,4849,"1771,1773,841,1672,1764","5.0,5.0,5.0,5.0,5.0","1487980800,1487980800,1488412800,1500681600,1500681600"
1647,1647,"568,1771,1776,1775,1672","5.0,5.0,5.0,5.0,5.0","1393459200,1397865600,1397865600,1397865600,1397865600"
277,277,"257,2940,278,339,1621","5.0,5.0,5.0,5.0,4.0","1456617600,1456963200,1484697600,1501632000,1507593600"
8063,8063,"136,964,601,203,1122","5.0,5.0,2.0,5.0,5.0","1301443200,1303776000,1320796800,1480896000,1497398400"
2014,2014,"2326,1260,1376,205,2885","5.0,5.0,5.0,5.0,5.0","1413072000,1419206400,1426118400,1432598400,1432598400"
2396,2396,"4305,3206,2981,951,1729","5.0,5.0,4.0,5.0,5.0","1424822400,1424822400,1434758400,1447372800,1447372800"
6949,6949,"191,2045,3760,4280,2643","5.0,5.0,1.0,3.0,5.0","1384732800,1457136000,1458864000,1483401600,1523318400"
6157,6157,"810,812,363,813,811,814,817,815,816","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1358467200,1358467200,1358467200,1358467200,1358467200,1358467200,1358467200,1358467200,1358467200"
4748,4748,"721,2805,1374,557,4165,2639","4.0,5.0,5.0,5.0,5.0,2.0","1367625600,1401321600,1422230400,1486339200,1490054400,1490400000"
569,569,"108,207,425,299,93","5.0,5.0,5.0,5.0,5.0","1348963200,1405209600,1405900800,1405900800,1411344000"
5933,5933,"169,1871,2829,518,4236","4.0,4.0,5.0,5.0,4.0","1370390400,1378944000,1469404800,1474934400,1477353600"
998,998,"2972,4346,3435,3002,3677,2774,1953,2255,1089,4285,4317","4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0","1467936000,1467936000,1467936000,1467936000,1467936000,1467936000,1467936000,1493596800,1493596800,1496102400,1496102400"
2045,2045,"2554,207,298,4021,1176,1042","5.0,5.0,5.0,5.0,5.0,5.0","1484265600,1520640000,1520640000,1520640000,1520640000,1520640000"
5158,5158,"610,811,2703,1318,2033,1069,2442,1814","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1376784000,1423785600,1445990400,1445990400,1445990400,1448064000,1448064000,1458864000"
2906,2906,"2451,951,324,1975,1568,2333,1354,3214","5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0","1392163200,1392163200,1423872000,1424390400,1426464000,1429401600,1431388800,1470268800"
1967,1967,"3649,776,2451,3427,3775,3722,1033","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1470873600,1472256000,1472256000,1473552000,1485561600,1488758400,1488758400"
8440,8440,"1382,1208,1761,399,1071,2577,3308,3714,3997,3601","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0","1433030400,1458172800,1458172800,1458172800,1458604800,1458604800,1458604800,1480896000,1480896000,1490745600"
2720,2720,"1436,365,1319,55,1287,264,317,1718,3741","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1316217600,1328400000,1352332800,1366761600,1368748800,1392681600,1414281600,1458086400,1458086400"
3959,3959,"943,2401,1277,1295,866,4234,3712","5.0,4.0,5.0,5.0,5.0,5.0,5.0","1419120000,1447459200,1447459200,1464048000,1464307200,1484784000,1510358400"
4339,4339,"1454,1729,347,951,2368","5.0,5.0,5.0,5.0,5.0","1386547200,1386547200,1386547200,1386547200,1445731200"
1044,1044,"896,721,195,282,39","4.0,4.0,4.0,3.0,2.0","1499990400,1499990400,1499990400,1499990400,1500595200"
3415,3415,"1453,2369,1450,1449,1452,2350,482,3015,2941,1930,167,534,138,2266,746","5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1436745600,1436745600,1436745600,1436745600,1436745600,1436745600,1449878400,1449878400,1463788800,1463788800,1463788800,1463788800,1463788800,1463788800,1492732800"
4589,4589,"2231,27,673,2367,130","5.0,5.0,5.0,5.0,5.0","1385769600,1386460800,1388880000,1394236800,1410220800"
6590,6590,"4117,3872,3061,2144,1675,3058,1253,3965","4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0","1484438400,1485216000,1485216000,1489017600,1489017600,1489017600,1489017600,1490400000"
3379,3379,"2410,450,290,3597,1721","4.0,4.0,4.0,5.0,5.0","1464480000,1474502400,1495411200,1506124800,1518393600"
7205,7205,"2374,2255,2971,1955,4335","4.0,5.0,5.0,5.0,1.0","1412467200,1435017600,1447459200,1447545600,1533081600"
1838,1838,"2048,2919,406,2883,24,1670","5.0,5.0,3.0,5.0,3.0,2.0","1455148800,1455148800,1455840000,1455840000,1511222400,1511222400"
1418,1418,"4191,3669,3673,3668,3670","1.0,2.0,2.0,2.0,2.0","1489795200,1508112000,1508112000,1508112000,1508112000"
4664,4664,"4034,1634,3288,719,2529","5.0,5.0,4.0,5.0,5.0","1474329600,1482883200,1482883200,1482883200,1482883200"
7242,7242,"846,1401,1028,156,1951,2705,2619,228,2221","5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0","1379030400,1390003200,1390003200,1390003200,1398729600,1446595200,1459036800,1459036800,1459036800"
5833,5833,"3083,1947,2478,474,1927,3641","5.0,5.0,5.0,5.0,5.0,5.0","1367884800,1402963200,1402963200,1402963200,1442620800,1464307200"
6268,6268,"1106,1990,1001,419,3527,3982,3300,3636","5.0,5.0,5.0,3.0,5.0,5.0,2.0,1.0","1336003200,1359072000,1389830400,1444867200,1478044800,1484956800,1484956800,1520726400"
4585,4585,"1228,1498,1860,2229,1304,3264","4.0,4.0,4.0,5.0,2.0,3.0","1354060800,1373760000,1383523200,1386201600,1387497600,1512604800"
3288,3288,"3973,966,2105,2980,321,291,414,2646,298,1395,1238,151,2727","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1419206400,1419206400,1419206400,1421107200,1425513600,1425513600,1425513600,1425513600,1425513600,1425513600,1425513600,1460073600,1467158400"
833,833,"1389,1719,2559,2756,3363,3362,3519,3636,3705,3332,3723,4205,2322,4219","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0","1394928000,1394928000,1398124800,1413590400,1421107200,1421107200,1445385600,1447286400,1448150400,1450483200,1451865600,1469577600,1477699200,1477699200"
2110,2110,"2859,1027,3525,1206,1215","1.0,5.0,4.0,5.0,5.0","1466899200,1498780800,1522281600,1522281600,1529020800"
5044,5044,"1226,1700,1610,391,401","4.0,5.0,5.0,5.0,5.0","1384646400,1384646400,1384646400,1384646400,1384646400"
2356,2356,"2896,2897,3360,866,4317,3524","5.0,5.0,4.0,5.0,5.0,5.0","1498176000,1498176000,1498176000,1498176000,1498176000,1520467200"
3080,3080,"268,269,114,1310,2355,4051,128","4.0,4.0,4.0,5.0,5.0,5.0,1.0","1424822400,1424822400,1424822400,1425427200,1438992000,1485734400,1516406400"
6076,6076,"433,455,447,448,440,436","5.0,5.0,5.0,5.0,5.0,5.0","1489449600,1489449600,1489449600,1489449600,1489449600,1489449600"
1045,1045,"673,913,61,1225,117","1.0,5.0,4.0,2.0,5.0","1413417600,1420416000,1420416000,1420416000,1464393600"
7922,7922,"1176,1396,1855,475,474,1841,1016,339,206,2236,1737","3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0","1405900800,1432857600,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1448236800,1448236800,1450137600"
2097,2097,"62,2069,2605,3776,2125","5.0,3.0,5.0,5.0,5.0","1447632000,1447632000,1520035200,1520035200,1520035200"
8048,8048,"1452,1453,1661,406,3930","5.0,5.0,3.0,5.0,5.0","1426982400,1426982400,1453507200,1454803200,1464912000"
4367,4367,"1531,962,3453,891,923,2680","5.0,5.0,5.0,5.0,5.0,5.0","1410912000,1410912000,1464652800,1464652800,1464652800,1468800000"
4477,4477,"1382,894,2891,2231,3185","1.0,5.0,2.0,5.0,1.0","1420502400,1438128000,1518652800,1519084800,1533168000"
5824,5824,"3018,2194,497,1866,3712,2357","1.0,5.0,5.0,1.0,3.0,5.0","1441497600,1447027200,1455235200,1464912000,1467504000,1467849600"
6005,6005,"3130,3218,3786,3660,4180","5.0,5.0,4.0,3.0,5.0","1518739200,1518739200,1518739200,1518739200,1518739200"
2244,2244,"786,753,3204,2858,2361,3047,2947,1927,1251,2183,1702,3579,1801,3778,3721,883,2536,2731","5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1383091200,1383696000,1399766400,1431302400,1431388800,1442707200,1451865600,1455235200,1458000000,1467676800,1467676800,1468627200,1491004800,1491868800,1493078400,1494028800,1494460800,1497916800"
6915,6915,"2187,3104,2403,2123,1715","5.0,4.0,5.0,4.0,5.0","1412553600,1412553600,1412553600,1412553600,1412553600"
171,171,"1694,721,221,924,219,192,485,1376,2509,310","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1353974400,1408665600,1408665600,1408665600,1408665600,1408665600,1424563200,1450310400,1450310400,1450310400"
7465,7465,"451,462,4006,459,434,454","4.0,4.0,5.0,4.0,4.0,4.0","1477612800,1477612800,1477612800,1496275200,1496275200,1496275200"
5975,5975,"1674,2050,520,4117,1937,1185","5.0,4.0,5.0,5.0,5.0,4.0","1357862400,1375747200,1401062400,1481328000,1481328000,1481328000"
3014,3014,"383,482,58,169,2368,2366","5.0,5.0,5.0,5.0,5.0,5.0","1424822400,1424822400,1424822400,1424822400,1424822400,1424822400"
5182,5182,"1031,2980,509,784,3681,3781","5.0,5.0,5.0,5.0,5.0,4.0","1421884800,1427760000,1438732800,1472688000,1473206400,1474156800"
6828,6828,"2434,2451,776,2767,367","5.0,5.0,5.0,5.0,5.0","1500595200,1500940800,1500940800,1503014400,1509235200"
6935,6935,"2085,722,1234,2186,303","5.0,3.0,4.0,4.0,5.0","1401062400,1401062400,1471996800,1508716800,1508716800"
3097,3097,"312,1577,3089,2934,2997","5.0,5.0,1.0,1.0,1.0","1406764800,1426118400,1476921600,1476921600,1476921600"
7587,7587,"124,3057,4048,3055,1513","5.0,5.0,3.0,5.0,5.0","1473811200,1475280000,1476316800,1476316800,1482624000"
4088,4088,"254,2827,1784,2870,440,447,448,433,3282,455,436,3208,1215","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0","1424908800,1427673600,1430352000,1443398400,1452556800,1452556800,1452556800,1452556800,1452556800,1452556800,1452556800,1466380800,1489968000"
5049,5049,"685,1472,2496,2499,2083,3662,537","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1418601600,1521763200,1521763200,1521763200,1521763200,1521763200,1521763200"
1011,1011,"2266,367,684,1563,1008","5.0,5.0,5.0,5.0,5.0","1439856000,1456617600,1470355200,1470355200,1477008000"
1743,1743,"1927,1355,635,24,2814,103","5.0,5.0,5.0,5.0,5.0,5.0","1449705600,1449705600,1451433600,1452902400,1482537600,1482537600"
889,889,"1792,721,1146,128,904","5.0,5.0,5.0,4.0,4.0","1408579200,1408579200,1408579200,1408579200,1408579200"
5085,5085,"2110,4088,3302,34,4075","5.0,5.0,5.0,5.0,5.0","1521849600,1521849600,1521849600,1521849600,1521849600"
1674,1674,"1367,1374,951,1856,1117,2399,1034,127,3189,3149","5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0","1387929600,1401667200,1402531200,1438560000,1445558400,1445558400,1446422400,1459641600,1492646400,1511049600"
8216,8216,"2470,866,2917,2715,503,405,2949,2034,4278,617","2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0","1436054400,1436054400,1436054400,1436054400,1446508800,1446508800,1457568000,1470700800,1471996800,1484784000"
7049,7049,"324,2105,2912,146,1991,1992,1993,900","3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1428969600,1428969600,1428969600,1429660800,1429660800,1429660800,1429660800,1429660800"
6913,6913,"2113,2522,2700,2774,1789","5.0,4.0,4.0,3.0,4.0","1404777600,1404777600,1409097600,1409097600,1409097600"
6345,6345,"1008,759,1129,286,1044,1601","5.0,5.0,5.0,5.0,5.0,5.0","1280361600,1280361600,1289865600,1294790400,1322611200,1324166400"
2321,2321,"3460,3755,3681,4301,4345,4346","5.0,5.0,5.0,5.0,5.0,5.0","1441843200,1441843200,1441843200,1463184000,1471824000,1471910400"
7567,7567,"3623,2895,2896,2902,4180,3188,3781,4188,3360,3278","5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0","1495324800,1495324800,1495324800,1495324800,1497139200,1497139200,1497139200,1497139200,1497139200,1497139200"
2475,2475,"2796,2793,776,3886,2451,1202,460,453","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1464220800,1464220800,1467676800,1467676800,1467676800,1476576000,1513468800,1513468800"
203,203,"1103,1631,3412,3295,2443","5.0,3.0,3.0,5.0,5.0","1353196800,1445385600,1445385600,1508284800,1527897600"
6526,6526,"991,2290,823,1303,2703,1361","4.0,3.0,5.0,2.0,2.0,5.0","1394236800,1396569600,1400716800,1403395200,1431216000,1441065600"
4723,4723,"1714,2533,1816,4300,375","3.0,5.0,5.0,4.0,3.0","1405728000,1405728000,1455753600,1482796800,1491523200"
8050,8050,"422,2641,3262,3535,1064,4150,2903","1.0,3.0,3.0,1.0,5.0,1.0,1.0","1409011200,1415145600,1454025600,1494201600,1496793600,1502928000,1521936000"
5043,5043,"2539,2677,2199,1365,128","5.0,5.0,5.0,5.0,5.0","1501459200,1501459200,1501459200,1501459200,1501459200"
6460,6460,"816,2307,2868,363,814,2318,826","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1440892800,1440892800,1440892800,1440892800,1440892800,1459900800,1504656000"
7545,7545,"1449,1228,3436,32,2844,3718","5.0,5.0,5.0,5.0,5.0,5.0","1425513600,1456358400,1456358400,1456358400,1456358400,1456358400"
6287,6287,"1996,1373,4296,1507,243","5.0,5.0,5.0,5.0,5.0","1417305600,1417305600,1417305600,1480204800,1480204800"
5639,5639,"1008,3462,3221,2953,113,3002,1426,3040,1919","5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1426377600,1434067200,1435017600,1435017600,1448236800,1448236800,1448236800,1450396800,1494633600"
1463,1463,"1315,2254,4077,156,701","5.0,5.0,5.0,3.0,5.0","1342396800,1475625600,1513468800,1513468800,1524441600"
1459,1459,"2799,2836,3905,2262,525","1.0,5.0,5.0,5.0,4.0","1486771200,1487030400,1487894400,1508803200,1520380800"
7743,7743,"1501,3605,4125,3734,4012","5.0,5.0,3.0,5.0,5.0","1447891200,1490659200,1505865600,1531872000,1531872000"
613,613,"1651,3800,3930,2897,4183,2518,3613,4120","5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0","1424736000,1529884800,1529884800,1529884800,1529884800,1529884800,1529884800,1529884800"
6086,6086,"1311,14,1449,2367,172,4264,1426,146","5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0","1391385600,1393286400,1402876800,1415059200,1474588800,1484438400,1497571200,1497571200"
3515,3515,"2152,2518,2484,4276,3840,3549,2594,3267","5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0","1424822400,1424822400,1424822400,1488758400,1488758400,1488758400,1488758400,1488758400"
5164,5164,"1705,2753,157,2584,3549","5.0,5.0,5.0,5.0,5.0","1355184000,1502841600,1502841600,1503619200,1504742400"
682,682,"2697,2518,1631,3491,1979,3256,1997,2174,2387,1623,1626,1424,2245,3643,4196,4239,3812,3575,3441,4244,3816,4342,3353,3894,3613","5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0","1423526400,1423699200,1423699200,1423699200,1423699200,1450051200,1450051200,1450051200,1450051200,1450051200,1450051200,1450396800,1462147200,1472860800,1473379200,1473379200,1473379200,1475971200,1489622400,1489622400,1504569600,1504569600,1504569600,1514505600,1514505600"
8181,8181,"1860,1601,982,4088,34","1.0,5.0,5.0,5.0,5.0","1380672000,1384732800,1392681600,1444867200,1444867200"
8221,8221,"4149,4011,2215,4000,3360,3557,946","1.0,5.0,4.0,1.0,5.0,5.0,5.0","1467504000,1471737600,1471737600,1472860800,1472947200,1475366400,1475366400"
6162,6162,"954,3182,2120,4253,3307,4263","5.0,5.0,5.0,5.0,4.0,4.0","1511395200,1520467200,1520467200,1520467200,1530662400,1530662400"
3701,3701,"2744,3405,2470,2470,279","1.0,5.0,5.0,5.0,5.0","1398038400,1428537600,1429228800,1431216000,1509321600"
1583,1583,"3854,3654,1318,1713,426,46","1.0,4.0,3.0,5.0,4.0,4.0","1490659200,1499644800,1505174400,1512432000,1512432000,1512432000"
6966,6966,"1659,1658,1657,3175,1009","5.0,5.0,5.0,5.0,5.0","1429056000,1429056000,1429056000,1429056000,1429056000"
363,363,"1461,2734,731,2071,1534,1507,518","3.0,5.0,2.0,1.0,3.0,1.0,4.0","1353628800,1420761600,1420761600,1452556800,1458950400,1471478400,1480032000"
3990,3990,"2777,1907,2778,2967,1568,2631,2006,1045,258,414","4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1429401600,1429401600,1431302400,1431302400,1436400000,1465430400,1472515200,1472515200,1472515200,1472515200"
6666,6666,"777,1581,1493,3759,2935","5.0,5.0,5.0,5.0,5.0","1481932800,1499299200,1508889600,1508889600,1511913600"
6062,6062,"12,426,145,46,1350","4.0,4.0,5.0,4.0,5.0","1410739200,1410739200,1410739200,1410739200,1410739200"
82,82,"486,485,162,164,384","5.0,5.0,5.0,5.0,5.0","1498694400,1498694400,1522022400,1522022400,1525132800"
5859,5859,"2406,61,2703,258,4079,3825,3986,4022,3316,3335","1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0","1395619200,1397865600,1428710400,1428710400,1476489600,1476748800,1478649600,1481328000,1481414400,1486252800"
7408,7408,"2451,3940,3915,4309,1958","5.0,5.0,5.0,5.0,5.0","1426032000,1457481600,1469318400,1496534400,1517961600"
1662,1662,"1233,130,41,279,726,913,138","4.0,4.0,5.0,3.0,4.0,4.0,4.0","1362787200,1419033600,1419033600,1419033600,1419033600,1419033600,1456531200"
4819,4819,"3497,1720,1524,2664,1743","5.0,5.0,3.0,5.0,5.0","1407196800,1417392000,1423267200,1423267200,1445817600"
5838,5838,"2386,2385,1631,3028,3590","5.0,5.0,5.0,5.0,5.0","1418256000,1418256000,1424476800,1436745600,1436745600"
7993,7993,"3760,1091,3141,2522,4346,1092,3913,2904,2894,3126","5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,5.0","1461196800,1461196800,1461196800,1461196800,1461196800,1461196800,1461196800,1461196800,1466553600,1467331200"
7262,7262,"3493,221,878,4330,2925,3527","5.0,5.0,5.0,5.0,5.0,5.0","1428537600,1428537600,1496966400,1496966400,1496966400,1533600000"
7271,7271,"2534,4317,3267,3596,4260,4054,3639","5.0,4.0,5.0,2.0,5.0,5.0,3.0","1471132800,1489104000,1493683200,1496275200,1501372800,1519776000,1520899200"
7704,7704,"1500,1338,900,4275,3854,3029","5.0,5.0,4.0,4.0,5.0,5.0","1456272000,1456272000,1456272000,1482710400,1501977600,1523836800"
6094,6094,"2305,3440,776,2451,3917,652,1368,3146","4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0","1386979200,1470441600,1470787200,1470787200,1475366400,1497052800,1503100800,1512950400"
2161,2161,"1631,1786,1714,2366,4178,1445,3436,3161,3756,3135","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437004800,1441670400,1452816000,1452816000,1453593600,1453593600,1453593600,1453593600,1453593600,1457913600"
